company_id,roe,opm_percentage,net_profit,eps,profit_before_tax,valuation_score,valuation_rating,cluster_id,cluster_name
TCS,52.0,27.0,32447,86.0,42248,9763.0,Strong,2,Value
TCS,52.0,27.0,32447,86.0,42248,9763.0,Strong,2,Value
TCS,52.0,27.0,32447,86.0,42248,9763.0,Strong,3,Moderate
TCS,52.0,27.0,32447,86.0,42248,9763.0,Strong,0,High Growth
TCS,52.0,27.0,32447,86.0,42248,9763.0,Strong,0,High Growth
TCS,52.0,27.0,32447,86.0,42248,9763.0,Strong,0,High Growth
TCS,52.0,27.0,32447,86.0,42248,9763.0,Strong,3,Moderate
TCS,52.0,27.0,32447,86.0,42248,9763.0,Strong,0,High Growth
TCS,52.0,27.0,32447,86.0,42248,9763.0,Strong,0,High Growth
TCS,52.0,27.0,32447,86.0,42248,9763.0,Strong,0,High Growth
TCS,52.0,27.0,32447,86.0,42248,9763.0,Strong,3,Moderate
TCS,52.0,27.0,32447,86.0,42248,9763.0,Strong,0,High Growth
TCS,52.0,27.0,32447,86.0,42248,9763.0,Strong,0,High Growth
TCS,52.0,27.0,32447,86.0,42248,9763.0,Strong,0,High Growth
TCS,52.0,27.0,32447,86.0,42248,9763.0,Strong,3,Moderate
TCS,52.0,27.0,32447,86.0,42248,9763.0,Strong,0,High Growth
TCS,52.0,27.0,32447,86.0,42248,9763.0,Strong,0,High Growth
TCS,52.0,27.0,32447,86.0,42248,9763.0,Strong,0,High Growth
TCS,52.0,27.0,32447,86.0,42248,9763.0,Strong,3,Moderate
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,2,Value
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,2,Value
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,2,Value
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,3,Moderate
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,2,Value
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,2,Value
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,2,Value
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,3,Moderate
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,2,Value
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,2,Value
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,2,Value
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,3,Moderate
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,2,Value
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,2,Value
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,2,Value
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,3,Moderate
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,2,Value
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,2,Value
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,2,Value
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,3,Moderate
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,2,Value
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,2,Value
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,2,Value
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,3,Moderate
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,2,Value
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,2,Value
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,2,Value
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,3,Moderate
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,2,Value
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,2,Value
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,2,Value
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,3,Moderate
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,2,Value
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,2,Value
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,2,Value
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,3,Moderate
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,0,High Growth
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,0,High Growth
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,0,High Growth
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,3,Moderate
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,0,High Growth
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,0,High Growth
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,0,High Growth
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,3,Moderate
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,0,High Growth
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,0,High Growth
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,0,High Growth
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,3,Moderate
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,0,High Growth
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,0,High Growth
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,0,High Growth
TCS,52.0,28.0,32562,88.0,43760,9797.8,Strong,3,Moderate
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,2,Value
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,2,Value
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,2,Value
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,3,Moderate
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,2,Value
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,2,Value
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,2,Value
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,3,Moderate
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,2,Value
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,2,Value
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,2,Value
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,3,Moderate
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,2,Value
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,2,Value
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,2,Value
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,3,Moderate
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,2,Value
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,2,Value
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,2,Value
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,3,Moderate
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,2,Value
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,2,Value
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,2,Value
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,3,Moderate
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,2,Value
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,2,Value
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,2,Value
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,3,Moderate
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,2,Value
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,2,Value
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,2,Value
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,3,Moderate
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,2,Value
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,2,Value
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,2,Value
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,3,Moderate
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,0,High Growth
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,0,High Growth
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,0,High Growth
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,3,Moderate
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,0,High Growth
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,0,High Growth
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,0,High Growth
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,3,Moderate
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,0,High Growth
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,0,High Growth
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,0,High Growth
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,3,Moderate
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,0,High Growth
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,0,High Growth
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,0,High Growth
TCS,52.0,28.0,38449,105.0,51687,11563.9,Strong,3,Moderate
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,2,Value
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,2,Value
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,2,Value
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,3,Moderate
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,2,Value
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,2,Value
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,2,Value
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,3,Moderate
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,2,Value
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,2,Value
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,2,Value
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,3,Moderate
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,2,Value
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,2,Value
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,2,Value
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,3,Moderate
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,2,Value
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,2,Value
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,2,Value
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,3,Moderate
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,2,Value
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,2,Value
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,2,Value
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,3,Moderate
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,2,Value
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,2,Value
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,2,Value
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,3,Moderate
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,2,Value
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,2,Value
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,2,Value
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,3,Moderate
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,2,Value
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,2,Value
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,2,Value
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,3,Moderate
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,0,High Growth
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,0,High Growth
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,0,High Growth
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,3,Moderate
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,0,High Growth
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,0,High Growth
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,0,High Growth
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,3,Moderate
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,0,High Growth
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,0,High Growth
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,0,High Growth
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,3,Moderate
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,0,High Growth
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,0,High Growth
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,0,High Growth
TCS,52.0,26.0,42303,115.0,56907,12719.5,Strong,3,Moderate
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,2,Value
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,2,Value
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,2,Value
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,3,Moderate
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,2,Value
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,2,Value
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,2,Value
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,3,Moderate
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,2,Value
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,2,Value
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,2,Value
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,3,Moderate
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,2,Value
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,2,Value
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,2,Value
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,3,Moderate
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,2,Value
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,2,Value
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,2,Value
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,3,Moderate
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,2,Value
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,2,Value
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,2,Value
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,3,Moderate
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,2,Value
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,2,Value
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,2,Value
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,3,Moderate
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,2,Value
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,2,Value
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,2,Value
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,3,Moderate
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,2,Value
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,2,Value
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,2,Value
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,3,Moderate
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,0,High Growth
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,0,High Growth
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,0,High Growth
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,3,Moderate
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,0,High Growth
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,0,High Growth
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,0,High Growth
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,3,Moderate
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,0,High Growth
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,0,High Growth
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,0,High Growth
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,3,Moderate
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,0,High Growth
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,0,High Growth
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,0,High Growth
TCS,52.0,27.0,46099,127.0,61997,13858.6,Strong,3,Moderate
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,2,Value
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,2,Value
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,2,Value
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,3,Moderate
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,2,Value
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,2,Value
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,2,Value
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,3,Moderate
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,2,Value
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,2,Value
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,2,Value
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,3,Moderate
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,2,Value
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,2,Value
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,2,Value
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,3,Moderate
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,2,Value
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,2,Value
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,2,Value
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,3,Moderate
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,2,Value
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,2,Value
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,2,Value
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,3,Moderate
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,2,Value
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,2,Value
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,2,Value
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,3,Moderate
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,2,Value
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,2,Value
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,2,Value
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,3,Moderate
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,2,Value
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,2,Value
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,2,Value
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,3,Moderate
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,0,High Growth
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,0,High Growth
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,0,High Growth
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,3,Moderate
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,0,High Growth
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,0,High Growth
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,0,High Growth
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,3,Moderate
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,0,High Growth
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,0,High Growth
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,0,High Growth
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,3,Moderate
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,0,High Growth
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,0,High Growth
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,0,High Growth
TCS,52.0,27.0,49006,135.0,65778,14730.7,Strong,3,Moderate
